,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1800,1801,06/10/2005,Piso,Venta,Tarragona,127.0,1204722.0,29/07/2006,Joaquín
1801,1802,07/10/2005,Oficina,Venta,Barcelona,158.0,909606.0,19/06/2006,Carmen
1802,1803,07/10/2005,Casa,Venta,Lleida,253.0,2378453.0,10/09/2006,Luisa
1804,1805,07/10/2005,Suelo,Venta,Barcelona,242.0,1963104.0,19/07/2006,Pedro
1805,1806,08/10/2005,Industrial,Venta,Tarragona,264.0,1133352.0,02/02/2006,Pedro
1806,1807,09/10/2005,Local,Alquiler,Girona,211.0,1244056.0,01/09/2006,María
1808,1809,11/10/2005,Local,Alquiler,Girona,151.0,1382707.0,07/05/2006,María
1809,1810,11/10/2005,Industrial,Venta,Barcelona,64.0,480384.0,15/05/2006,Carmen
1810,1811,12/10/2005,Oficina,Venta,Lleida,215.0,1473180.0,12/05/2006,Pedro
1812,1813,12/10/2005,Local,Alquiler,Girona,246.0,2010312.0,21/02/2006,María
1815,1816,12/10/2005,Industrial,Venta,Tarragona,120.0,1050000.0,05/02/2006,Pedro
1817,1818,13/10/2005,Local,Venta,Lleida,255.0,2063460.0,25/05/2006,Luisa
1818,1819,13/10/2005,Casa,Venta,Lleida,245.0,1605730.0,20/06/2006,Pedro
1820,1821,14/10/2005,Casa,Alquiler,Girona,207.0,1556226.0,21/06/2006,Carmen
1822,1823,15/10/2005,Parking,Alquiler,Barcelona,271.0,2334123.0,02/08/2006,Joaquín
1823,1824,15/10/2005,Local,Alquiler,Lleida,257.0,2136184.0,18/04/2006,Jesús
1824,1825,15/10/2005,Piso,Venta,Girona,262.0,2390750.0,11/03/2006,Pedro
1826,1827,16/10/2005,Oficina,Venta,Girona,145.0,1169860.0,06/05/2006,Joaquín
1827,1828,16/10/2005,Local,Venta,Barcelona,214.0,1687604.0,22/01/2006,Luisa
1829,1830,17/10/2005,Oficina,Venta,Lleida,202.0,1867692.0,06/03/2006,Jesús
1830,1831,17/10/2005,Oficina,Venta,Tarragona,156.0,991224.0,30/05/2006,Carmen
1831,1832,18/10/2005,Piso,Alquiler,Lleida,211.0,1284568.0,26/08/2006,Carmen
1833,1834,18/10/2005,Casa,Alquiler,Girona,157.0,1182053.0,09/04/2006,Joaquín
1837,1838,20/10/2005,Suelo,Alquiler,Tarragona,214.0,1642664.0,29/08/2006,Luisa
1838,1839,21/10/2005,Casa,Alquiler,Girona,258.0,2475510.0,28/06/2006,Jesús
1839,1840,22/10/2005,Suelo,Alquiler,Barcelona,276.0,1544496.0,12/05/2006,Carmen
1841,1842,22/10/2005,Industrial,Venta,Lleida,254.0,2299208.0,05/09/2006,Pedro
1845,1846,26/10/2005,Local,Alquiler,Lleida,205.0,1597360.0,15/10/2006,Carmen
1846,1847,27/10/2005,Oficina,Alquiler,Tarragona,182.0,1499134.0,07/09/2006,Joaquín
1847,1848,27/10/2005,Oficina,Venta,Girona,266.0,1327606.0,02/05/2006,María
1851,1852,28/10/2005,Piso,Alquiler,Girona,164.0,1421060.0,28/10/2006,Luisa
1852,1853,28/10/2005,Industrial,Alquiler,Barcelona,224.0,1422624.0,12/03/2006,Luisa
1853,1854,28/10/2005,Suelo,Venta,Barcelona,249.0,1878954.0,28/10/2006,Luisa
1854,1855,29/10/2005,Casa,Venta,Girona,160.0,1263040.0,08/02/2006,Jesús
1855,1856,29/10/2005,Casa,Venta,Girona,284.0,2467960.0,25/04/2006,Pedro
1856,1857,30/10/2005,Local,Venta,Lleida,254.0,2394204.0,19/08/2006,María
1858,1859,31/10/2005,Casa,Alquiler,Girona,216.0,1883088.0,18/10/2006,Pedro
1859,1860,01/11/2005,Oficina,Alquiler,Girona,213.0,2083779.0,23/04/2006,María
1860,1861,02/11/2005,Suelo,Venta,Lleida,228.0,1944840.0,10/10/2006,María
1861,1862,02/11/2005,Parking,Venta,Barcelona,249.0,2221329.0,12/05/2006,Pedro
1868,1869,04/11/2005,Piso,Venta,Girona,259.0,1074332.0,09/02/2006,Joaquín
1869,1870,04/11/2005,Suelo,Venta,Girona,191.0,1895293.0,21/07/2006,María
1871,1872,05/11/2005,Industrial,Alquiler,Girona,233.0,1644747.0,05/05/2006,Carmen
1872,1873,05/11/2005,Parking,Alquiler,Tarragona,122.0,1162172.0,26/02/2006,Luisa
1873,1874,07/11/2005,Piso,Venta,Lleida,128.0,706560.0,16/04/2006,Carmen
1874,1875,07/11/2005,Oficina,Venta,Lleida,93.0,589155.0,22/04/2006,Carmen
1875,1876,08/11/2005,Local,Alquiler,Lleida,191.0,1370998.0,07/09/2006,Joaquín
1876,1877,08/11/2005,Oficina,Venta,Tarragona,171.0,1093887.0,09/04/2006,Pedro
1880,1881,09/11/2005,Piso,Alquiler,Tarragona,157.0,1174203.0,09/04/2006,Pedro
1881,1882,09/11/2005,Suelo,Alquiler,Lleida,186.0,1713990.0,28/08/2006,María
1882,1883,09/11/2005,Parking,Alquiler,Girona,156.0,1508988.0,18/09/2006,Jesús
1883,1884,10/11/2005,Local,Alquiler,Barcelona,246.0,2216214.0,17/04/2006,María
1884,1885,12/11/2005,Suelo,Venta,Tarragona,225.0,1300500.0,24/07/2006,Carmen
1885,1886,12/11/2005,Oficina,Alquiler,Girona,273.0,2333058.0,05/03/2006,Joaquín
1889,1890,13/11/2005,Oficina,Venta,Tarragona,251.0,2070750.0,03/09/2006,Carmen
1891,1892,13/11/2005,Industrial,Venta,Tarragona,154.0,1380764.0,04/05/2006,Carmen
1894,1895,14/11/2005,Suelo,Venta,Lleida,280.0,1720320.0,05/04/2006,María
1897,1898,16/11/2005,Suelo,Alquiler,Lleida,163.0,1179957.0,06/06/2006,María
1899,1900,16/11/2005,Local,Venta,Tarragona,277.0,1116587.0,01/10/2006,Carmen
1900,1901,17/11/2005,Piso,Alquiler,Tarragona,161.0,917378.0,04/05/2006,Carmen
1902,1903,19/11/2005,Parking,Venta,Barcelona,145.0,1213505.0,05/11/2006,Pedro
1903,1904,19/11/2005,Oficina,Venta,Tarragona,220.0,1601600.0,05/05/2006,Luisa
1904,1905,19/11/2005,Local,Alquiler,Lleida,87.0,756900.0,26/05/2006,Carmen
1908,1909,21/11/2005,Parking,Alquiler,Tarragona,119.0,508606.0,17/08/2006,Carmen
1909,1910,21/11/2005,Suelo,Alquiler,Tarragona,185.0,1179190.0,14/03/2006,Luisa
1910,1911,21/11/2005,Casa,Alquiler,Barcelona,113.0,1059827.0,21/10/2006,Joaquín
1912,1913,22/11/2005,Industrial,Alquiler,Tarragona,287.0,1926344.0,18/06/2006,María
1914,1915,22/11/2005,Industrial,Alquiler,Lleida,177.0,1736901.0,24/10/2006,María
1915,1916,22/11/2005,Oficina,Venta,Lleida,263.0,2323868.0,25/05/2006,Pedro
1918,1919,23/11/2005,Oficina,Alquiler,Tarragona,44.0,363968.0,02/09/2006,Carmen
1919,1920,23/11/2005,Suelo,Venta,Girona,243.0,2347137.0,19/07/2006,María
1921,1922,24/11/2005,Casa,Venta,Tarragona,223.0,1360523.0,02/03/2006,Jesús
1922,1923,24/11/2005,Suelo,Alquiler,Tarragona,287.0,1276289.0,19/04/2006,María
1923,1924,25/11/2005,Parking,Alquiler,Tarragona,295.0,2613405.0,23/11/2006,Carmen
1924,1925,25/11/2005,Industrial,Alquiler,Barcelona,276.0,1817736.0,14/09/2006,Joaquín
1925,1926,25/11/2005,Suelo,Alquiler,Girona,103.0,557127.0,08/05/2006,Carmen
1927,1928,26/11/2005,Piso,Alquiler,Tarragona,179.0,1674903.0,30/04/2006,Jesús
1929,1930,26/11/2005,Industrial,Alquiler,Tarragona,276.0,1539252.0,20/09/2006,Pedro
1930,1931,27/11/2005,Casa,Alquiler,Tarragona,288.0,1228320.0,23/09/2006,Jesús
1932,1933,27/11/2005,Industrial,Alquiler,Barcelona,180.0,1688040.0,07/07/2006,Luisa
1933,1934,28/11/2005,Industrial,Alquiler,Tarragona,105.0,1021230.0,17/09/2006,Carmen
1934,1935,28/11/2005,Industrial,Alquiler,Tarragona,80.0,405280.0,29/03/2006,Carmen
1935,1936,28/11/2005,Piso,Venta,Barcelona,249.0,1780350.0,14/03/2006,Luisa
1936,1937,28/11/2005,Suelo,Venta,Girona,188.0,1265992.0,21/10/2006,Luisa
1937,1938,29/11/2005,Local,Venta,Tarragona,154.0,783860.0,10/05/2006,Carmen
1938,1939,29/11/2005,Industrial,Alquiler,Girona,137.0,693631.0,21/07/2006,Carmen
1940,1941,30/11/2005,Casa,Venta,Lleida,172.0,1701080.0,06/10/2006,María
1942,1943,01/12/2005,Oficina,Venta,Lleida,289.0,1406563.0,10/08/2006,Jesús
1943,1944,01/12/2005,Local,Alquiler,Girona,210.0,1527120.0,17/06/2006,Jesús
1944,1945,03/12/2005,Local,Venta,Lleida,264.0,1545720.0,09/06/2006,Luisa
1945,1946,03/12/2005,Piso,Alquiler,Barcelona,264.0,2147112.0,10/05/2006,Joaquín
1946,1947,03/12/2005,Piso,Alquiler,Lleida,176.0,1189936.0,12/08/2006,Carmen
1947,1948,04/12/2005,Casa,Alquiler,Barcelona,176.0,1685904.0,29/07/2006,Pedro
1951,1952,06/12/2005,Casa,Alquiler,Lleida,162.0,1341684.0,09/11/2006,María
1952,1953,06/12/2005,Parking,Alquiler,Girona,250.0,2103000.0,13/09/2006,Jesús
1953,1954,06/12/2005,Industrial,Venta,Lleida,264.0,1346136.0,25/10/2006,Joaquín
1955,1956,07/12/2005,Industrial,Venta,Girona,202.0,1028382.0,07/05/2006,Pedro
1956,1957,08/12/2005,Oficina,Alquiler,Barcelona,293.0,2868470.0,18/03/2006,Luisa
1957,1958,09/12/2005,Parking,Alquiler,Lleida,296.0,1536832.0,22/08/2006,Joaquín
1958,1959,09/12/2005,Casa,Venta,Tarragona,203.0,1002211.0,04/10/2006,María
1959,1960,09/12/2005,Industrial,Venta,Tarragona,287.0,2446962.0,10/11/2006,María
1961,1962,11/12/2005,Suelo,Venta,Barcelona,238.0,2203166.0,01/05/2006,Carmen
1966,1967,14/12/2005,Casa,Venta,Lleida,216.0,2046384.0,03/07/2006,Pedro
1967,1968,15/12/2005,Local,Venta,Lleida,218.0,1732446.0,05/10/2006,Jesús
1968,1969,16/12/2005,Piso,Venta,Barcelona,259.0,1842785.0,19/07/2006,María
1975,1976,17/12/2005,Local,Venta,Barcelona,165.0,1393095.0,15/12/2006,Carmen
1976,1977,18/12/2005,Local,Alquiler,Tarragona,207.0,1395387.0,18/05/2006,Luisa
1978,1979,20/12/2005,Industrial,Alquiler,Barcelona,238.0,2136288.0,01/09/2006,María
1979,1980,20/12/2005,Local,Venta,Lleida,281.0,2671748.0,18/12/2006,Carmen
1981,1982,21/12/2005,Piso,Venta,Barcelona,248.0,1036392.0,03/12/2006,Luisa
1982,1983,21/12/2005,Suelo,Alquiler,Barcelona,243.0,2390634.0,26/06/2006,Luisa
1984,1985,21/12/2005,Piso,Venta,Tarragona,289.0,2789428.0,29/04/2006,Pedro
1987,1988,22/12/2005,Industrial,Alquiler,Girona,210.0,1770930.0,20/04/2006,María
1988,1989,22/12/2005,Casa,Venta,Barcelona,276.0,2548584.0,13/10/2006,Jesús
1989,1990,22/12/2005,Suelo,Alquiler,Tarragona,203.0,2021880.0,29/04/2006,Joaquín
1990,1991,22/12/2005,Oficina,Venta,Tarragona,274.0,2456958.0,03/10/2006,Jesús
1992,1993,23/12/2005,Local,Venta,Girona,299.0,2110342.0,13/04/2006,Jesús
1994,1995,23/12/2005,Local,Alquiler,Barcelona,267.0,2263626.0,04/07/2006,Pedro
1995,1996,23/12/2005,Industrial,Venta,Tarragona,178.0,1642584.0,18/12/2006,Luisa
1996,1997,23/12/2005,Casa,Venta,Tarragona,206.0,1058840.0,02/04/2006,Jesús
1997,1998,24/12/2005,Local,Venta,Tarragona,264.0,2303928.0,17/04/2006,Luisa
1998,1999,24/12/2005,Piso,Venta,Tarragona,243.0,1693710.0,23/05/2006,Pedro
2000,2001,25/12/2005,Suelo,Venta,Barcelona,265.0,1348055.0,19/07/2006,Joaquín
2001,2002,25/12/2005,Casa,Venta,Barcelona,283.0,1653852.0,28/08/2006,María
2002,2003,26/12/2005,Piso,Alquiler,Tarragona,300.0,1432500.0,21/06/2006,María
2005,2006,27/12/2005,Parking,Venta,Girona,272.0,1774528.0,21/06/2006,Jesús
2007,2008,27/12/2005,Casa,Alquiler,Barcelona,221.0,1401361.0,30/03/2006,Jesús
2009,2010,27/12/2005,Piso,Venta,Barcelona,158.0,1040746.0,25/09/2006,Luisa
2010,2011,28/12/2005,Oficina,Venta,Lleida,259.0,1555813.0,17/09/2006,Carmen
2013,2014,30/12/2005,Oficina,Alquiler,Girona,227.0,2029607.0,20/10/2006,Carmen
2014,2015,30/12/2005,Parking,Venta,Girona,262.0,1407726.0,01/11/2006,María
2015,2016,31/12/2005,Casa,Alquiler,Girona,284.0,2815292.0,07/12/2006,Jesús
2016,2017,31/12/2005,Parking,Alquiler,Barcelona,202.0,1329968.0,22/10/2006,María
2018,2019,01/01/2006,Parking,Alquiler,Tarragona,204.0,1347420.0,13/07/2006,Jesús
2021,2022,02/01/2006,Industrial,Venta,Tarragona,129.0,588756.0,05/09/2006,Carmen
2023,2024,02/01/2006,Casa,Alquiler,Girona,271.0,2471249.0,04/04/2006,Joaquín
2024,2025,02/01/2006,Local,Alquiler,Lleida,277.0,1499678.0,03/11/2006,Luisa
2025,2026,03/01/2006,Oficina,Alquiler,Barcelona,216.0,1109808.0,24/06/2006,Joaquín
2026,2027,03/01/2006,Industrial,Venta,Girona,41.0,368959.0,29/08/2006,Carmen
2028,2029,03/01/2006,Local,Alquiler,Barcelona,179.0,1176209.0,29/06/2006,Carmen
2029,2030,03/01/2006,Casa,Alquiler,Barcelona,229.0,2219468.0,12/07/2006,Luisa
2030,2031,03/01/2006,Parking,Venta,Lleida,233.0,1450425.0,16/07/2006,Luisa
2032,2033,03/01/2006,Casa,Alquiler,Girona,155.0,1247750.0,11/09/2006,María
2034,2035,05/01/2006,Industrial,Venta,Lleida,289.0,1809140.0,12/09/2006,Joaquín
2037,2038,06/01/2006,Local,Alquiler,Barcelona,283.0,2107784.0,19/04/2006,María
2038,2039,06/01/2006,Parking,Venta,Barcelona,199.0,1139076.0,21/06/2006,Joaquín
2039,2040,07/01/2006,Oficina,Alquiler,Lleida,207.0,2014110.0,01/11/2006,Joaquín
2042,2043,08/01/2006,Casa,Alquiler,Girona,280.0,2346400.0,07/05/2006,María
2044,2045,09/01/2006,Piso,Alquiler,Tarragona,194.0,1792560.0,05/05/2006,Joaquín
2045,2046,09/01/2006,Industrial,Alquiler,Girona,256.0,2331648.0,26/11/2006,Luisa
2046,2047,09/01/2006,Piso,Alquiler,Barcelona,249.0,2053005.0,24/07/2006,Luisa
2047,2048,10/01/2006,Local,Venta,Tarragona,170.0,1102280.0,05/08/2006,Pedro
2048,2049,10/01/2006,Casa,Venta,Barcelona,275.0,1856525.0,04/09/2006,Jesús
2049,2050,10/01/2006,Casa,Alquiler,Barcelona,180.0,1741320.0,08/06/2006,María
2050,2051,11/01/2006,Parking,Venta,Tarragona,130.0,1275560.0,13/11/2006,María
2052,2053,11/01/2006,Oficina,Venta,Girona,185.0,1730675.0,07/10/2006,María
2053,2054,11/01/2006,Oficina,Venta,Tarragona,247.0,1568697.0,14/05/2006,Luisa
2054,2055,11/01/2006,Industrial,Alquiler,Barcelona,271.0,1196465.0,05/08/2006,Jesús
2055,2056,12/01/2006,Piso,Alquiler,Girona,289.0,2462280.0,05/01/2007,Jesús
2057,2058,13/01/2006,Industrial,Alquiler,Tarragona,122.0,1184376.0,03/10/2006,Luisa
2059,2060,13/01/2006,Oficina,Venta,Barcelona,207.0,1437408.0,21/08/2006,María
2060,2061,13/01/2006,Suelo,Venta,Lleida,261.0,1615851.0,25/12/2006,Jesús
2062,2063,13/01/2006,Suelo,Venta,Barcelona,274.0,1450556.0,03/09/2006,María
2063,2064,14/01/2006,Industrial,Alquiler,Barcelona,144.0,1331856.0,19/12/2006,Luisa
2065,2066,14/01/2006,Local,Alquiler,Girona,165.0,1461570.0,17/10/2006,Carmen
2067,2068,14/01/2006,Local,Alquiler,Lleida,255.0,2494410.0,22/11/2006,Luisa
2068,2069,15/01/2006,Oficina,Alquiler,Barcelona,199.0,1685132.0,07/11/2006,Joaquín
2069,2070,,Suelo,Venta,Barcelona,245.0,2399040.0,31/05/2006,Joaquín
2070,2071,15/01/2006,Oficina,Alquiler,Lleida,272.0,2487712.0,25/04/2006,Carmen
2072,2073,15/01/2006,Casa,Venta,Girona,239.0,2030783.0,16/12/2006,María
2074,2075,16/01/2006,Local,Venta,Lleida,209.0,1355365.0,01/07/2006,Joaquín
2075,2076,17/01/2006,Piso,Venta,Barcelona,267.0,1074675.0,20/10/2006,Carmen
2076,2077,17/01/2006,Industrial,Alquiler,Lleida,246.0,2398008.0,22/05/2006,Jesús
2077,2078,17/01/2006,Oficina,Alquiler,Barcelona,123.0,609342.0,10/05/2006,Carmen
2078,2079,17/01/2006,Industrial,Alquiler,Barcelona,221.0,1411969.0,26/07/2006,Pedro
2079,2080,18/01/2006,Suelo,Venta,Girona,234.0,2049606.0,21/04/2006,María
2082,2083,19/01/2006,Piso,Venta,Girona,267.0,2245203.0,28/07/2006,María
2083,2084,19/01/2006,Parking,Alquiler,Girona,188.0,1422220.0,20/07/2006,María
2084,2085,19/01/2006,Industrial,Venta,Girona,296.0,2387832.0,28/06/2006,María
2085,2086,20/01/2006,Local,Alquiler,Girona,256.0,1428480.0,26/06/2006,Pedro
2086,2087,20/01/2006,Parking,Alquiler,Barcelona,265.0,2119735.0,15/10/2006,Pedro
2089,2090,21/01/2006,Suelo,Alquiler,Lleida,178.0,1104846.0,08/06/2006,Jesús
2090,2091,23/01/2006,Suelo,Venta,Lleida,171.0,1298403.0,31/08/2006,Carmen
2092,2093,23/01/2006,Industrial,Alquiler,Tarragona,293.0,1182841.0,15/06/2006,María
2093,2094,23/01/2006,Casa,Alquiler,Girona,154.0,1427118.0,03/10/2006,Pedro
2096,2097,23/01/2006,Local,Alquiler,Tarragona,190.0,1469460.0,10/01/2007,Carmen
2097,2098,24/01/2006,Oficina,Alquiler,Girona,123.0,1133199.0,23/09/2006,Luisa
2098,2099,24/01/2006,Local,Venta,Lleida,144.0,1247760.0,03/08/2006,Luisa
2100,2101,24/01/2006,Piso,Venta,Tarragona,220.0,1522840.0,02/05/2006,María
2101,2102,24/01/2006,Local,Venta,Tarragona,197.0,1489911.0,24/04/2006,Carmen
2102,2103,25/01/2006,Casa,Alquiler,Tarragona,229.0,1447509.0,29/04/2006,Joaquín
2103,2104,25/01/2006,Oficina,Venta,Barcelona,223.0,1970874.0,08/06/2006,Joaquín
2104,2105,25/01/2006,Oficina,Alquiler,Lleida,237.0,1438827.0,12/05/2006,Pedro
2105,2106,25/01/2006,Parking,Alquiler,Tarragona,212.0,1440540.0,10/10/2006,Jesús
2107,2108,26/01/2006,Oficina,Venta,Tarragona,139.0,1197485.0,24/01/2007,Pedro
2109,2110,26/01/2006,Suelo,Alquiler,Barcelona,273.0,1528254.0,15/06/2006,Pedro
2110,2111,26/01/2006,Oficina,Venta,Lleida,261.0,2233899.0,29/10/2006,Luisa
2112,2113,26/01/2006,Oficina,Venta,Lleida,258.0,2111472.0,31/05/2006,Joaquín
2114,2115,28/01/2006,Casa,Alquiler,Tarragona,254.0,1713992.0,08/07/2006,Pedro
2115,2116,28/01/2006,Parking,Alquiler,Tarragona,294.0,1355046.0,02/10/2006,Jesús
2117,2118,29/01/2006,Industrial,Venta,Lleida,246.0,1285842.0,09/08/2006,Jesús
2119,2120,30/01/2006,Oficina,Alquiler,Girona,75.0,378900.0,16/12/2006,Carmen
2124,2125,01/02/2006,Casa,Venta,Barcelona,95.0,650750.0,24/09/2006,Carmen
2125,2126,01/02/2006,Piso,Venta,Barcelona,252.0,2381400.0,13/06/2006,María
2126,2127,01/02/2006,Piso,Venta,Lleida,157.0,1409546.0,05/01/2007,Pedro
2127,2128,02/02/2006,Parking,Venta,Lleida,264.0,2181432.0,25/12/2006,María
2128,2129,02/02/2006,Casa,Alquiler,Barcelona,234.0,1286766.0,12/10/2006,Luisa
2130,2131,02/02/2006,Oficina,Alquiler,Tarragona,288.0,1820448.0,13/11/2006,Joaquín
2131,2132,03/02/2006,Suelo,Alquiler,Tarragona,210.0,1482810.0,23/11/2006,Carmen
2133,2134,03/02/2006,Parking,Venta,Lleida,235.0,2290545.0,22/08/2006,Carmen
2134,2135,04/02/2006,Industrial,Alquiler,Tarragona,283.0,1709037.0,14/07/2006,Carmen
2136,2137,04/02/2006,Local,Venta,Tarragona,216.0,1204200.0,17/01/2007,Joaquín
2137,2138,04/02/2006,Parking,Venta,Girona,108.0,1041120.0,07/05/2006,Pedro
2138,2139,05/02/2006,Industrial,Alquiler,Lleida,129.0,1140876.0,02/07/2006,Pedro
2139,2140,05/02/2006,Piso,Alquiler,Lleida,194.0,1315126.0,11/09/2006,Luisa
2140,2141,06/02/2006,Industrial,Alquiler,Lleida,65.0,272545.0,23/06/2006,Carmen
2141,2142,06/02/2006,Suelo,Alquiler,Tarragona,88.0,808192.0,17/01/2007,Carmen
2143,2144,07/02/2006,Piso,Alquiler,Tarragona,218.0,1677728.0,19/05/2006,Pedro
2147,2148,07/02/2006,Oficina,Alquiler,Tarragona,206.0,1747292.0,11/06/2006,Carmen
2149,2150,08/02/2006,Industrial,Alquiler,Barcelona,211.0,1155436.0,27/12/2006,Pedro
2151,2152,09/02/2006,Piso,Venta,Barcelona,293.0,1298869.0,11/07/2006,Jesús
2152,2153,09/02/2006,Parking,Venta,Barcelona,227.0,2001232.0,06/12/2006,María
2153,2154,09/02/2006,Oficina,Venta,Girona,200.0,1539800.0,25/12/2006,Carmen
2154,2155,09/02/2006,Industrial,Alquiler,Girona,252.0,1949220.0,20/10/2006,Carmen
2155,2156,09/02/2006,Industrial,Alquiler,Tarragona,259.0,1627556.0,30/05/2006,María
2156,2157,10/02/2006,Casa,Venta,Tarragona,254.0,1522222.0,05/02/2007,María
2158,2159,11/02/2006,Oficina,Venta,Barcelona,233.0,1157544.0,10/06/2006,Jesús
2160,2161,12/02/2006,Parking,Venta,Lleida,210.0,1511160.0,21/10/2006,Luisa
2162,2163,12/02/2006,Piso,Alquiler,Lleida,141.0,1401822.0,29/05/2006,María
2165,2166,14/02/2006,Parking,Alquiler,Girona,131.0,1163542.0,18/01/2007,Luisa
2166,2167,15/02/2006,Suelo,Venta,Barcelona,149.0,1436211.0,01/02/2007,María
2168,2169,15/02/2006,Suelo,Venta,Tarragona,227.0,2069786.0,16/10/2006,Luisa
2171,2172,16/02/2006,Industrial,Alquiler,Lleida,201.0,1733022.0,08/09/2006,Pedro
2172,2173,16/02/2006,Oficina,Venta,Tarragona,279.0,2331324.0,02/08/2006,Joaquín
2173,2174,16/02/2006,Suelo,Venta,Lleida,188.0,1541976.0,19/07/2006,Joaquín
2175,2176,16/02/2006,Suelo,Alquiler,Tarragona,276.0,1302720.0,09/11/2006,María
2177,2178,17/02/2006,Industrial,Venta,Girona,271.0,2108109.0,24/12/2006,Pedro
2180,2181,17/02/2006,Suelo,Venta,Lleida,153.0,1140156.0,30/06/2006,Joaquín
2181,2182,18/02/2006,Industrial,Venta,Tarragona,126.0,1031058.0,13/09/2006,Carmen
2185,2186,20/02/2006,Parking,Alquiler,Barcelona,228.0,1815336.0,10/06/2006,Jesús
2187,2188,20/02/2006,Oficina,Venta,Girona,245.0,1660120.0,26/11/2006,Pedro
2188,2189,20/02/2006,Local,Venta,Girona,271.0,1647409.0,12/01/2007,Pedro
2189,2190,20/02/2006,Piso,Venta,Tarragona,217.0,1912638.0,22/10/2006,Luisa
2190,2191,20/02/2006,Casa,Alquiler,Tarragona,88.0,544896.0,08/12/2006,Carmen
2191,2192,21/02/2006,Casa,Venta,Lleida,249.0,1307250.0,20/11/2006,Luisa
2192,2193,21/02/2006,Parking,Alquiler,Barcelona,260.0,2470000.0,27/05/2006,Luisa
2193,2194,21/02/2006,Local,Alquiler,Tarragona,154.0,1109262.0,06/06/2006,Carmen
2195,2196,22/02/2006,Oficina,Alquiler,Barcelona,64.0,319616.0,06/07/2006,Carmen
2199,2200,23/02/2006,Casa,Venta,Girona,272.0,1586032.0,23/01/2007,María
2200,2201,24/02/2006,Industrial,Alquiler,Barcelona,257.0,1598283.0,03/02/2007,Luisa
2205,2206,28/02/2006,Casa,Venta,Girona,121.0,1002122.0,13/07/2006,Pedro
2206,2207,28/02/2006,Casa,Venta,Barcelona,281.0,2577332.0,03/07/2006,Carmen
2208,2209,01/03/2006,Oficina,Venta,Tarragona,296.0,1761200.0,13/02/2007,Joaquín
2209,2210,01/03/2006,Local,Alquiler,Lleida,240.0,1706400.0,29/08/2006,Pedro
2210,2211,01/03/2006,Local,Venta,Lleida,146.0,1095146.0,21/10/2006,María
2211,2212,01/03/2006,Local,Venta,Barcelona,287.0,1351196.0,18/06/2006,Jesús
2213,2214,02/03/2006,Industrial,Venta,Girona,249.0,1882440.0,16/12/2006,Carmen
2215,2216,03/03/2006,Casa,Alquiler,Girona,125.0,657500.0,02/03/2007,Carmen
2217,2218,03/03/2006,Casa,Alquiler,Barcelona,243.0,1918728.0,26/07/2006,Luisa
2218,2219,03/03/2006,Oficina,Alquiler,Lleida,74.0,697746.0,11/01/2007,Carmen
2220,2221,04/03/2006,Parking,Alquiler,Girona,269.0,1908286.0,29/01/2007,Jesús
2221,2222,04/03/2006,Industrial,Venta,Girona,201.0,1929198.0,16/08/2006,María
2223,2224,05/03/2006,Parking,Venta,Barcelona,293.0,1996209.0,26/07/2006,Jesús
2224,2225,05/03/2006,Suelo,Venta,Tarragona,243.0,1552041.0,03/12/2006,Luisa
2227,2228,06/03/2006,Suelo,Venta,Tarragona,176.0,1463264.0,21/12/2006,Pedro
2228,2229,06/03/2006,Local,Alquiler,Lleida,126.0,1177722.0,14/02/2007,Pedro
2229,2230,06/03/2006,Local,Alquiler,Girona,143.0,1205347.0,22/12/2006,María
2230,2231,07/03/2006,Industrial,Alquiler,Girona,223.0,1510825.0,19/06/2006,Luisa
2231,2232,07/03/2006,Parking,Venta,Barcelona,227.0,2257515.0,06/02/2007,Luisa
2232,2233,07/03/2006,Suelo,Alquiler,Girona,162.0,1202850.0,30/11/2006,Pedro
2233,2234,08/03/2006,Oficina,Alquiler,Barcelona,177.0,1191033.0,27/06/2006,Carmen
2235,2236,08/03/2006,Piso,Venta,Tarragona,138.0,1343844.0,01/01/2007,Carmen
2236,2237,08/03/2006,Industrial,Venta,Tarragona,248.0,1460224.0,26/01/2007,María
2237,2238,08/03/2006,Casa,Alquiler,Lleida,217.0,1659833.0,01/03/2007,Luisa
2238,2239,09/03/2006,Oficina,Alquiler,Tarragona,272.0,1705712.0,19/06/2006,Joaquín
2240,2241,11/03/2006,Suelo,Alquiler,Girona,258.0,1930614.0,07/07/2006,Joaquín
2243,2244,12/03/2006,Casa,Alquiler,Girona,150.0,1159650.0,22/09/2006,Joaquín
2244,2245,13/03/2006,Parking,Alquiler,Barcelona,182.0,1489124.0,22/02/2007,Pedro
2245,2246,13/03/2006,Industrial,Alquiler,Girona,240.0,2175360.0,07/09/2006,Luisa
2246,2247,13/03/2006,Industrial,Alquiler,Tarragona,214.0,1331936.0,04/12/2006,Joaquín
2247,2248,13/03/2006,Casa,Venta,Barcelona,143.0,616044.0,19/01/2007,Carmen
2248,2249,14/03/2006,Suelo,Venta,Girona,229.0,1243699.0,11/02/2007,María
2249,2250,14/03/2006,Industrial,Alquiler,Barcelona,63.0,343602.0,16/10/2006,Carmen
2250,2251,15/03/2006,Casa,Alquiler,Girona,283.0,1219730.0,26/07/2006,Pedro
