,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2011,2012,30/12/2005,Piso,Venta,Tarragona,94.0,924866.0,23/12/2006,Jesús
2014,2015,30/12/2005,Parking,Venta,Girona,262.0,1407726.0,01/11/2006,María
2016,2017,31/12/2005,Parking,Alquiler,Barcelona,202.0,1329968.0,22/10/2006,María
2017,2018,01/01/2006,Industrial,Venta,Barcelona,75.0,545925.0,08/09/2006,Joaquín
2018,2019,01/01/2006,Parking,Alquiler,Tarragona,204.0,1347420.0,13/07/2006,Jesús
2019,2020,01/01/2006,Piso,Alquiler,Lleida,80.0,322960.0,28/12/2006,Pedro
2021,2022,02/01/2006,Industrial,Venta,Tarragona,129.0,588756.0,05/09/2006,Carmen
2022,2023,02/01/2006,Local,Venta,Girona,141.0,763233.0,26/12/2006,Luisa
2024,2025,02/01/2006,Local,Alquiler,Lleida,277.0,1499678.0,03/11/2006,Luisa
2026,2027,03/01/2006,Industrial,Venta,Girona,41.0,368959.0,29/08/2006,Carmen
2027,2028,03/01/2006,Local,Venta,Barcelona,122.0,680760.0,01/05/2006,María
2028,2029,03/01/2006,Local,Alquiler,Barcelona,179.0,1176209.0,29/06/2006,Carmen
2030,2031,03/01/2006,Parking,Venta,Lleida,233.0,1450425.0,16/07/2006,Luisa
2031,2032,03/01/2006,Industrial,Venta,Girona,116.0,616192.0,21/05/2006,María
2034,2035,05/01/2006,Industrial,Venta,Lleida,289.0,1809140.0,12/09/2006,Joaquín
2035,2036,05/01/2006,Parking,Venta,Barcelona,90.0,446940.0,26/06/2006,María
2036,2037,06/01/2006,Local,Venta,Barcelona,110.0,700700.0,20/04/2006,Pedro
2037,2038,06/01/2006,Local,Alquiler,Barcelona,283.0,2107784.0,19/04/2006,María
2038,2039,06/01/2006,Parking,Venta,Barcelona,199.0,1139076.0,21/06/2006,Joaquín
2040,2041,07/01/2006,Industrial,Venta,Tarragona,120.0,823200.0,02/09/2006,María
2044,2045,09/01/2006,Piso,Alquiler,Tarragona,194.0,1792560.0,05/05/2006,Joaquín
2045,2046,09/01/2006,Industrial,Alquiler,Girona,256.0,2331648.0,26/11/2006,Luisa
2046,2047,09/01/2006,Piso,Alquiler,Barcelona,249.0,2053005.0,24/07/2006,Luisa
2047,2048,10/01/2006,Local,Venta,Tarragona,170.0,1102280.0,05/08/2006,Pedro
2050,2051,11/01/2006,Parking,Venta,Tarragona,130.0,1275560.0,13/11/2006,María
2051,2052,11/01/2006,Industrial,Alquiler,Girona,68.0,386036.0,14/10/2006,Jesús
2054,2055,11/01/2006,Industrial,Alquiler,Barcelona,271.0,1196465.0,05/08/2006,Jesús
2055,2056,12/01/2006,Piso,Alquiler,Girona,289.0,2462280.0,05/01/2007,Jesús
2056,2057,12/01/2006,Industrial,Alquiler,Barcelona,54.0,419256.0,30/11/2006,María
2057,2058,13/01/2006,Industrial,Alquiler,Tarragona,122.0,1184376.0,03/10/2006,Luisa
2061,2062,13/01/2006,Local,Alquiler,Lleida,54.0,466722.0,21/05/2006,Jesús
2063,2064,14/01/2006,Industrial,Alquiler,Barcelona,144.0,1331856.0,19/12/2006,Luisa
2065,2066,14/01/2006,Local,Alquiler,Girona,165.0,1461570.0,17/10/2006,Carmen
2067,2068,14/01/2006,Local,Alquiler,Lleida,255.0,2494410.0,22/11/2006,Luisa
2073,2074,16/01/2006,Industrial,Venta,Barcelona,80.0,363280.0,19/12/2006,Pedro
2074,2075,16/01/2006,Local,Venta,Lleida,209.0,1355365.0,01/07/2006,Joaquín
2075,2076,17/01/2006,Piso,Venta,Barcelona,267.0,1074675.0,20/10/2006,Carmen
2076,2077,17/01/2006,Industrial,Alquiler,Lleida,246.0,2398008.0,22/05/2006,Jesús
2078,2079,17/01/2006,Industrial,Alquiler,Barcelona,221.0,1411969.0,26/07/2006,Pedro
2080,2081,18/01/2006,Local,Venta,Girona,66.0,500610.0,15/05/2006,Luisa
2081,2082,19/01/2006,Piso,Alquiler,Tarragona,114.0,938562.0,16/06/2006,María
2082,2083,19/01/2006,Piso,Venta,Girona,267.0,2245203.0,28/07/2006,María
2083,2084,19/01/2006,Parking,Alquiler,Girona,188.0,1422220.0,20/07/2006,María
2084,2085,19/01/2006,Industrial,Venta,Girona,296.0,2387832.0,28/06/2006,María
2085,2086,20/01/2006,Local,Alquiler,Girona,256.0,1428480.0,26/06/2006,Pedro
2086,2087,20/01/2006,Parking,Alquiler,Barcelona,265.0,2119735.0,15/10/2006,Pedro
2087,2088,21/01/2006,Industrial,Venta,Lleida,101.0,674276.0,30/10/2006,Luisa
2092,2093,23/01/2006,Industrial,Alquiler,Tarragona,293.0,1182841.0,15/06/2006,María
2094,2095,23/01/2006,Local,Venta,Lleida,40.0,272880.0,01/09/2006,María
2095,2096,23/01/2006,Local,Alquiler,Lleida,137.0,831316.0,11/11/2006,Jesús
2096,2097,23/01/2006,Local,Alquiler,Tarragona,190.0,1469460.0,10/01/2007,Carmen
2098,2099,24/01/2006,Local,Venta,Lleida,144.0,1247760.0,03/08/2006,Luisa
2100,2101,24/01/2006,Piso,Venta,Tarragona,220.0,1522840.0,02/05/2006,María
2101,2102,24/01/2006,Local,Venta,Tarragona,197.0,1489911.0,24/04/2006,Carmen
2105,2106,25/01/2006,Parking,Alquiler,Tarragona,212.0,1440540.0,10/10/2006,Jesús
2106,2107,25/01/2006,Industrial,Venta,Lleida,84.0,816228.0,22/12/2006,Jesús
2111,2112,26/01/2006,Parking,Venta,Tarragona,81.0,709560.0,28/06/2006,Joaquín
2115,2116,28/01/2006,Parking,Alquiler,Tarragona,294.0,1355046.0,02/10/2006,Jesús
2117,2118,29/01/2006,Industrial,Venta,Lleida,246.0,1285842.0,09/08/2006,Jesús
2120,2121,30/01/2006,Industrial,Alquiler,Tarragona,169.0,810186.0,05/12/2006,Joaquín
2122,2123,31/01/2006,Local,Venta,Barcelona,56.0,550816.0,03/12/2006,Jesús
2123,2124,01/02/2006,Parking,Venta,Lleida,89.0,475171.0,12/10/2006,Luisa
2125,2126,01/02/2006,Piso,Venta,Barcelona,252.0,2381400.0,13/06/2006,María
2126,2127,01/02/2006,Piso,Venta,Lleida,157.0,1409546.0,05/01/2007,Pedro
2127,2128,02/02/2006,Parking,Venta,Lleida,264.0,2181432.0,25/12/2006,María
2129,2130,02/02/2006,Piso,Venta,Lleida,168.0,928368.0,25/12/2006,Jesús
2133,2134,03/02/2006,Parking,Venta,Lleida,235.0,2290545.0,22/08/2006,Carmen
2134,2135,04/02/2006,Industrial,Alquiler,Tarragona,283.0,1709037.0,14/07/2006,Carmen
2135,2136,04/02/2006,Piso,Venta,Tarragona,68.0,669664.0,29/05/2006,Jesús
2136,2137,04/02/2006,Local,Venta,Tarragona,216.0,1204200.0,17/01/2007,Joaquín
2137,2138,04/02/2006,Parking,Venta,Girona,108.0,1041120.0,07/05/2006,Pedro
2138,2139,05/02/2006,Industrial,Alquiler,Lleida,129.0,1140876.0,02/07/2006,Pedro
2139,2140,05/02/2006,Piso,Alquiler,Lleida,194.0,1315126.0,11/09/2006,Luisa
2140,2141,06/02/2006,Industrial,Alquiler,Lleida,65.0,272545.0,23/06/2006,Carmen
2142,2143,06/02/2006,Parking,Alquiler,Tarragona,124.0,536672.0,30/01/2007,María
2143,2144,07/02/2006,Piso,Alquiler,Tarragona,218.0,1677728.0,19/05/2006,Pedro
2145,2146,07/02/2006,Piso,Venta,Tarragona,95.0,570760.0,01/07/2006,María
2149,2150,08/02/2006,Industrial,Alquiler,Barcelona,211.0,1155436.0,27/12/2006,Pedro
2150,2151,09/02/2006,Local,Venta,Lleida,43.0,303365.0,24/12/2006,Pedro
2151,2152,09/02/2006,Piso,Venta,Barcelona,293.0,1298869.0,11/07/2006,Jesús
2152,2153,09/02/2006,Parking,Venta,Barcelona,227.0,2001232.0,06/12/2006,María
2154,2155,09/02/2006,Industrial,Alquiler,Girona,252.0,1949220.0,20/10/2006,Carmen
2155,2156,09/02/2006,Industrial,Alquiler,Tarragona,259.0,1627556.0,30/05/2006,María
2159,2160,12/02/2006,Piso,Alquiler,Tarragona,118.0,734786.0,19/07/2006,Joaquín
2160,2161,12/02/2006,Parking,Venta,Lleida,210.0,1511160.0,21/10/2006,Luisa
2161,2162,12/02/2006,Piso,Alquiler,Barcelona,184.0,864248.0,18/07/2006,María
2162,2163,12/02/2006,Piso,Alquiler,Lleida,141.0,1401822.0,29/05/2006,María
2165,2166,14/02/2006,Parking,Alquiler,Girona,131.0,1163542.0,18/01/2007,Luisa
2167,2168,15/02/2006,Piso,Alquiler,Tarragona,84.0,481992.0,28/07/2006,Jesús
2169,2170,15/02/2006,Parking,Alquiler,Tarragona,132.0,973764.0,19/05/2006,Joaquín
2170,2171,16/02/2006,Industrial,Alquiler,Barcelona,114.0,636918.0,10/01/2007,Luisa
2171,2172,16/02/2006,Industrial,Alquiler,Lleida,201.0,1733022.0,08/09/2006,Pedro
2177,2178,17/02/2006,Industrial,Venta,Girona,271.0,2108109.0,24/12/2006,Pedro
2179,2180,17/02/2006,Piso,Alquiler,Tarragona,101.0,673670.0,05/07/2006,Pedro
2181,2182,18/02/2006,Industrial,Venta,Tarragona,126.0,1031058.0,13/09/2006,Carmen
2182,2183,18/02/2006,Local,Venta,Tarragona,55.0,262185.0,02/02/2007,Joaquín
2184,2185,18/02/2006,Local,Alquiler,Girona,88.0,770968.0,27/10/2006,Luisa
2185,2186,20/02/2006,Parking,Alquiler,Barcelona,228.0,1815336.0,10/06/2006,Jesús
2186,2187,20/02/2006,Industrial,Alquiler,Tarragona,71.0,342078.0,28/12/2006,Pedro
2188,2189,20/02/2006,Local,Venta,Girona,271.0,1647409.0,12/01/2007,Pedro
2189,2190,20/02/2006,Piso,Venta,Tarragona,217.0,1912638.0,22/10/2006,Luisa
2192,2193,21/02/2006,Parking,Alquiler,Barcelona,260.0,2470000.0,27/05/2006,Luisa
2193,2194,21/02/2006,Local,Alquiler,Tarragona,154.0,1109262.0,06/06/2006,Carmen
2197,2198,22/02/2006,Local,Venta,Barcelona,110.0,704770.0,17/01/2007,Pedro
2198,2199,22/02/2006,Industrial,Venta,Tarragona,193.0,982563.0,26/05/2006,Pedro
2200,2201,24/02/2006,Industrial,Alquiler,Barcelona,257.0,1598283.0,03/02/2007,Luisa
2201,2202,24/02/2006,Parking,Venta,Barcelona,135.0,764505.0,10/06/2006,Pedro
2203,2204,27/02/2006,Industrial,Alquiler,Tarragona,81.0,788697.0,18/08/2006,Luisa
2204,2205,27/02/2006,Industrial,Venta,Lleida,166.0,685082.0,02/02/2007,Joaquín
2207,2208,28/02/2006,Industrial,Venta,Tarragona,100.0,888900.0,02/08/2006,Joaquín
2209,2210,01/03/2006,Local,Alquiler,Lleida,240.0,1706400.0,29/08/2006,Pedro
2210,2211,01/03/2006,Local,Venta,Lleida,146.0,1095146.0,21/10/2006,María
2211,2212,01/03/2006,Local,Venta,Barcelona,287.0,1351196.0,18/06/2006,Jesús
2213,2214,02/03/2006,Industrial,Venta,Girona,249.0,1882440.0,16/12/2006,Carmen
2216,2217,03/03/2006,Local,Venta,Tarragona,130.0,703950.0,28/10/2006,María
2220,2221,04/03/2006,Parking,Alquiler,Girona,269.0,1908286.0,29/01/2007,Jesús
2221,2222,04/03/2006,Industrial,Venta,Girona,201.0,1929198.0,16/08/2006,María
2222,2223,04/03/2006,Piso,Alquiler,Girona,99.0,927927.0,04/09/2006,María
2223,2224,05/03/2006,Parking,Venta,Barcelona,293.0,1996209.0,26/07/2006,Jesús
2228,2229,06/03/2006,Local,Alquiler,Lleida,126.0,1177722.0,14/02/2007,Pedro
2229,2230,06/03/2006,Local,Alquiler,Girona,143.0,1205347.0,22/12/2006,María
2230,2231,07/03/2006,Industrial,Alquiler,Girona,223.0,1510825.0,19/06/2006,Luisa
2231,2232,07/03/2006,Parking,Venta,Barcelona,227.0,2257515.0,06/02/2007,Luisa
2235,2236,08/03/2006,Piso,Venta,Tarragona,138.0,1343844.0,01/01/2007,Carmen
2236,2237,08/03/2006,Industrial,Venta,Tarragona,248.0,1460224.0,26/01/2007,María
2241,2242,11/03/2006,Industrial,Venta,Tarragona,84.0,708792.0,26/02/2007,Luisa
2242,2243,11/03/2006,Piso,Alquiler,Barcelona,45.0,446940.0,17/07/2006,Pedro
2244,2245,13/03/2006,Parking,Alquiler,Barcelona,182.0,1489124.0,22/02/2007,Pedro
2245,2246,13/03/2006,Industrial,Alquiler,Girona,240.0,2175360.0,07/09/2006,Luisa
2246,2247,13/03/2006,Industrial,Alquiler,Tarragona,214.0,1331936.0,04/12/2006,Joaquín
2249,2250,14/03/2006,Industrial,Alquiler,Barcelona,63.0,343602.0,16/10/2006,Carmen
2251,2252,15/03/2006,Parking,Venta,Lleida,48.0,400512.0,22/07/2006,Pedro
2252,2253,16/03/2006,Piso,Venta,Tarragona,258.0,1646556.0,30/11/2006,Carmen
2255,2256,17/03/2006,Industrial,Alquiler,Barcelona,121.0,764115.0,19/11/2006,Joaquín
2256,2257,17/03/2006,Piso,Alquiler,Girona,196.0,1611708.0,08/01/2007,Jesús
2257,2258,18/03/2006,Parking,Alquiler,Barcelona,60.0,358620.0,26/11/2006,María
2260,2261,20/03/2006,Industrial,Alquiler,Lleida,93.0,435333.0,19/10/2006,Jesús
2261,2262,20/03/2006,Piso,Venta,Tarragona,199.0,1685729.0,27/12/2006,Luisa
2263,2264,20/03/2006,Industrial,Alquiler,Lleida,274.0,1456858.0,28/07/2006,Pedro
2264,2265,21/03/2006,Local,Alquiler,Tarragona,149.0,948832.0,14/01/2007,Joaquín
2266,2267,21/03/2006,Local,Venta,Barcelona,151.0,776442.0,21/08/2006,Jesús
2267,2268,21/03/2006,Parking,Alquiler,Girona,97.0,885998.0,31/01/2007,Carmen
2268,2269,23/03/2006,Industrial,Venta,Tarragona,185.0,867465.0,05/02/2007,María
2270,2271,23/03/2006,Local,Alquiler,Girona,225.0,1501650.0,22/06/2006,Jesús
2271,2272,24/03/2006,Local,Alquiler,Tarragona,191.0,926350.0,22/09/2006,Carmen
2272,2273,25/03/2006,Piso,Alquiler,Tarragona,150.0,1396200.0,31/07/2006,Pedro
2273,2274,26/03/2006,Parking,Alquiler,Lleida,114.0,978120.0,19/01/2007,María
2279,2280,28/03/2006,Parking,Alquiler,Tarragona,290.0,1442460.0,28/01/2007,Carmen
2283,2284,29/03/2006,Local,Alquiler,Girona,70.0,433370.0,20/09/2006,María
2284,2285,30/03/2006,Piso,Venta,Girona,203.0,875336.0,28/08/2006,María
2285,2286,30/03/2006,Local,Venta,Lleida,108.0,780516.0,07/10/2006,Joaquín
2287,2288,30/03/2006,Industrial,Venta,Girona,134.0,780148.0,23/08/2006,Joaquín
2288,2289,31/03/2006,Industrial,Venta,Barcelona,111.0,882783.0,07/09/2006,María
2289,2290,31/03/2006,Piso,Venta,Lleida,97.0,950891.0,13/03/2007,Luisa
2290,2291,31/03/2006,Piso,Venta,Girona,283.0,1227937.0,31/12/2006,Joaquín
2292,2293,01/04/2006,Local,Venta,Tarragona,102.0,828138.0,12/11/2006,Carmen
2294,2295,01/04/2006,Local,Venta,Barcelona,155.0,1425690.0,08/11/2006,Jesús
2298,2299,02/04/2006,Industrial,Alquiler,Girona,41.0,403727.0,26/12/2006,Jesús
2302,2303,03/04/2006,Industrial,Alquiler,Girona,79.0,595660.0,03/09/2006,Pedro
2303,2304,04/04/2006,Local,Venta,Barcelona,185.0,779220.0,26/10/2006,María
2305,2306,04/04/2006,Piso,Venta,Lleida,150.0,1267950.0,15/09/2006,Jesús
2306,2307,05/04/2006,Local,Alquiler,Tarragona,154.0,1405404.0,08/09/2006,María
2307,2308,05/04/2006,Local,Alquiler,Lleida,261.0,2598516.0,29/08/2006,Carmen
2308,2309,05/04/2006,Parking,Venta,Tarragona,298.0,2236490.0,07/01/2007,Joaquín
2311,2312,07/04/2006,Parking,Alquiler,Girona,261.0,1189377.0,19/09/2006,Jesús
2314,2315,07/04/2006,Local,Alquiler,Lleida,84.0,412272.0,08/11/2006,Luisa
2315,2316,07/04/2006,Parking,Venta,Girona,181.0,1789185.0,27/01/2007,Carmen
2316,2317,08/04/2006,Parking,Venta,Tarragona,151.0,737635.0,12/03/2007,Carmen
2318,2319,09/04/2006,Piso,Venta,Lleida,47.0,313537.0,05/01/2007,Joaquín
2322,2323,09/04/2006,Local,Venta,Tarragona,141.0,1058628.0,29/01/2007,Luisa
2323,2324,10/04/2006,Piso,Venta,Girona,182.0,1400308.0,07/01/2007,Joaquín
2324,2325,10/04/2006,Parking,Alquiler,Barcelona,89.0,711199.0,21/08/2006,Carmen
2326,2327,11/04/2006,Industrial,Venta,Tarragona,161.0,1240827.0,05/03/2007,Carmen
2327,2328,11/04/2006,Local,Alquiler,Barcelona,130.0,1276600.0,04/01/2007,María
2328,2329,12/04/2006,Local,Venta,Tarragona,188.0,1772840.0,08/12/2006,Pedro
2329,2330,12/04/2006,Parking,Alquiler,Tarragona,124.0,1026596.0,28/03/2007,Carmen
2330,2331,12/04/2006,Parking,Venta,Lleida,224.0,1901536.0,23/03/2007,Joaquín
2331,2332,12/04/2006,Industrial,Venta,Lleida,180.0,984780.0,01/09/2006,Joaquín
2332,2333,13/04/2006,Industrial,Venta,Lleida,135.0,973890.0,09/01/2007,Joaquín
2333,2334,13/04/2006,Industrial,Venta,Barcelona,288.0,1781568.0,24/09/2006,María
2335,2336,14/04/2006,Industrial,Alquiler,Barcelona,189.0,1192401.0,20/03/2007,Carmen
2336,2337,14/04/2006,Local,Venta,Barcelona,193.0,1826938.0,12/09/2006,Pedro
2337,2338,15/04/2006,Industrial,Alquiler,Girona,154.0,960960.0,23/03/2007,Jesús
2338,2339,16/04/2006,Local,Venta,Lleida,211.0,958151.0,01/02/2007,Carmen
2340,2341,17/04/2006,Piso,Venta,Girona,220.0,1282820.0,25/11/2006,Carmen
2342,2343,18/04/2006,Piso,Alquiler,Lleida,166.0,971100.0,02/03/2007,Luisa
2345,2346,21/04/2006,Industrial,Venta,Lleida,143.0,1258972.0,03/12/2006,Luisa
2350,2351,22/04/2006,Parking,Alquiler,Lleida,94.0,559206.0,23/09/2006,Joaquín
2351,2352,22/04/2006,Local,Venta,Tarragona,252.0,1690164.0,16/11/2006,María
2355,2356,23/04/2006,Parking,Venta,Girona,199.0,1777866.0,23/12/2006,Jesús
2356,2357,23/04/2006,Industrial,Alquiler,Girona,75.0,622200.0,26/11/2006,María
2359,2360,25/04/2006,Piso,Alquiler,Tarragona,212.0,1203524.0,14/04/2007,Luisa
2360,2361,26/04/2006,Local,Venta,Barcelona,218.0,2136182.0,14/01/2007,Luisa
2361,2362,26/04/2006,Industrial,Alquiler,Tarragona,187.0,1359677.0,12/02/2007,Pedro
2362,2363,27/04/2006,Parking,Alquiler,Tarragona,286.0,2398682.0,06/08/2006,Joaquín
2363,2364,28/04/2006,Parking,Alquiler,Girona,70.0,533680.0,09/01/2007,María
2364,2365,28/04/2006,Local,Alquiler,Tarragona,279.0,1794807.0,18/11/2006,Luisa
2365,2366,28/04/2006,Parking,Alquiler,Tarragona,270.0,1716390.0,22/11/2006,Jesús
2366,2367,29/04/2006,Local,Venta,Tarragona,243.0,2047761.0,12/10/2006,María
2368,2369,29/04/2006,Piso,Alquiler,Lleida,69.0,464577.0,20/09/2006,Joaquín
2369,2370,29/04/2006,Piso,Alquiler,Lleida,132.0,580800.0,13/03/2007,Joaquín
2371,2372,30/04/2006,Local,Alquiler,Girona,220.0,1548800.0,04/10/2006,María
2372,2373,30/04/2006,Piso,Venta,Barcelona,200.0,1996000.0,05/08/2006,Joaquín
2373,2374,01/05/2006,Piso,Venta,Lleida,239.0,1264310.0,15/02/2007,Carmen
2374,2375,01/05/2006,Local,Venta,Girona,138.0,686826.0,30/04/2007,María
2376,2377,01/05/2006,Parking,Alquiler,Girona,123.0,984369.0,23/03/2007,Pedro
2377,2378,02/05/2006,Local,Venta,Barcelona,292.0,1538256.0,01/05/2007,Jesús
2378,2379,02/05/2006,Piso,Venta,Barcelona,233.0,1220454.0,18/04/2007,Carmen
2379,2380,02/05/2006,Piso,Alquiler,Tarragona,238.0,1953742.0,19/12/2006,Joaquín
2380,2381,02/05/2006,Parking,Venta,Girona,205.0,1921260.0,17/12/2006,María
2382,2383,03/05/2006,Industrial,Alquiler,Girona,250.0,1002500.0,16/01/2007,Carmen
2384,2385,03/05/2006,Industrial,Alquiler,Barcelona,188.0,1769644.0,23/02/2007,Carmen
2385,2386,03/05/2006,Piso,Alquiler,Lleida,144.0,1211184.0,27/02/2007,María
2387,2388,05/05/2006,Parking,Venta,Lleida,106.0,594130.0,03/12/2006,Carmen
2388,2389,05/05/2006,Local,Alquiler,Girona,250.0,2281250.0,08/03/2007,Luisa
2392,2393,09/05/2006,Piso,Alquiler,Tarragona,283.0,2072692.0,02/10/2006,Carmen
2393,2394,09/05/2006,Industrial,Venta,Girona,171.0,708795.0,07/04/2007,Carmen
2394,2395,10/05/2006,Piso,Alquiler,Tarragona,300.0,2585100.0,15/10/2006,Luisa
2395,2396,11/05/2006,Local,Venta,Barcelona,170.0,1602930.0,05/11/2006,Joaquín
2396,2397,12/05/2006,Parking,Alquiler,Barcelona,236.0,2001280.0,04/03/2007,Jesús
2397,2398,12/05/2006,Parking,Alquiler,Tarragona,92.0,506184.0,29/12/2006,María
2398,2399,12/05/2006,Piso,Venta,Tarragona,106.0,729280.0,22/03/2007,Jesús
2400,2401,13/05/2006,Local,Venta,Girona,216.0,2144448.0,26/01/2007,María
2404,2405,14/05/2006,Parking,Alquiler,Barcelona,210.0,1371720.0,26/03/2007,Pedro
2406,2407,14/05/2006,Local,Venta,Barcelona,139.0,560170.0,27/08/2006,Jesús
2407,2408,14/05/2006,Piso,Alquiler,Tarragona,199.0,817094.0,12/10/2006,María
2409,2410,15/05/2006,Parking,Venta,Tarragona,67.0,615663.0,24/03/2007,Jesús
2410,2411,15/05/2006,Industrial,Venta,Tarragona,201.0,1163388.0,24/01/2007,Joaquín
2411,2412,16/05/2006,Local,Alquiler,Girona,277.0,1802993.0,01/03/2007,Joaquín
2416,2417,17/05/2006,Local,Venta,Girona,184.0,1113016.0,15/01/2007,María
2417,2418,18/05/2006,Industrial,Alquiler,Girona,167.0,853370.0,22/09/2006,María
2419,2420,18/05/2006,Piso,Alquiler,Lleida,149.0,1099024.0,01/10/2006,Luisa
2420,2421,19/05/2006,Industrial,Alquiler,Tarragona,49.0,248283.0,14/04/2007,María
2421,2422,19/05/2006,Industrial,Venta,Tarragona,280.0,2370200.0,04/02/2007,Luisa
2426,2427,21/05/2006,Parking,Venta,Barcelona,213.0,928041.0,10/12/2006,Luisa
2427,2428,21/05/2006,Industrial,Alquiler,Lleida,277.0,2268076.0,25/01/2007,María
2431,2432,22/05/2006,Local,Alquiler,Barcelona,232.0,1699168.0,27/08/2006,Carmen
2432,2433,22/05/2006,Piso,Venta,Girona,203.0,1315846.0,27/02/2007,Carmen
2434,2435,24/05/2006,Parking,Alquiler,Lleida,125.0,822625.0,31/01/2007,Joaquín
2437,2438,26/05/2006,Piso,Venta,Lleida,129.0,818505.0,30/08/2006,Carmen
2438,2439,26/05/2006,Piso,Alquiler,Barcelona,43.0,379905.0,26/12/2006,Jesús
2439,2440,26/05/2006,Industrial,Alquiler,Girona,278.0,2336590.0,26/12/2006,Luisa
2440,2441,27/05/2006,Piso,Alquiler,Barcelona,207.0,1381104.0,30/04/2007,María
2441,2442,27/05/2006,Local,Alquiler,Lleida,80.0,786320.0,05/01/2007,Jesús
2442,2443,27/05/2006,Piso,Alquiler,Girona,233.0,1682260.0,,
2444,2445,28/05/2006,Parking,Alquiler,Lleida,194.0,1466058.0,29/01/2007,Carmen
2445,2446,28/05/2006,Piso,Alquiler,Girona,253.0,1162788.0,22/01/2007,Luisa
2446,2447,28/05/2006,Piso,Venta,Girona,106.0,922200.0,16/03/2007,Pedro
2447,2448,29/05/2006,Local,Alquiler,Tarragona,40.0,328720.0,20/03/2007,Luisa
2449,2450,29/05/2006,Parking,Venta,Girona,202.0,1524898.0,28/12/2006,Carmen
2452,2453,30/05/2006,Local,Venta,Tarragona,181.0,1438226.0,27/12/2006,Pedro
2456,2457,01/06/2006,Piso,Venta,Lleida,234.0,1305720.0,31/08/2006,Luisa
2460,2461,02/06/2006,Parking,Alquiler,Girona,189.0,1342278.0,16/12/2006,Carmen
2461,2462,02/06/2006,Piso,Venta,Lleida,246.0,1044762.0,22/03/2007,María
2462,2463,03/06/2006,Piso,Venta,Girona,110.0,1026300.0,08/02/2007,Luisa
2464,2465,03/06/2006,Industrial,Venta,Lleida,122.0,1107028.0,19/11/2006,Pedro
2466,2467,03/06/2006,Piso,Venta,Lleida,224.0,1705760.0,03/03/2007,Jesús
2467,2468,04/06/2006,Piso,Venta,Barcelona,57.0,360696.0,05/02/2007,Pedro
2469,2470,04/06/2006,Parking,Venta,Girona,129.0,616878.0,21/11/2006,María
2470,2471,05/06/2006,Parking,Alquiler,Tarragona,211.0,1126951.0,08/12/2006,Joaquín
2472,2473,05/06/2006,Parking,Alquiler,Barcelona,173.0,1251828.0,04/03/2007,Joaquín
2473,2474,06/06/2006,Local,Venta,Lleida,126.0,1199394.0,08/12/2006,Carmen
2474,2475,06/06/2006,Piso,Alquiler,Lleida,264.0,1344024.0,22/03/2007,María
2475,2476,06/06/2006,Local,Alquiler,Tarragona,170.0,1397060.0,30/04/2007,Pedro
2478,2479,06/06/2006,Parking,Venta,Tarragona,73.0,395879.0,08/02/2007,Jesús
2479,2480,06/06/2006,Parking,Alquiler,Tarragona,81.0,405324.0,,
2481,2482,06/06/2006,Industrial,Venta,Barcelona,215.0,984915.0,07/12/2006,María
2482,2483,07/06/2006,Industrial,Alquiler,Girona,169.0,1447316.0,,
2483,2484,07/06/2006,Local,Alquiler,Lleida,201.0,1342278.0,03/12/2006,Luisa
2484,2485,07/06/2006,Industrial,Alquiler,Tarragona,270.0,2632500.0,18/04/2007,Carmen
2489,2490,10/06/2006,Industrial,Alquiler,Tarragona,298.0,2693026.0,,
2490,2491,10/06/2006,Local,Venta,Girona,160.0,1368480.0,07/01/2007,Joaquín
2491,2492,10/06/2006,Local,Venta,Girona,90.0,872280.0,17/04/2007,Joaquín
2492,2493,10/06/2006,Industrial,Alquiler,Tarragona,119.0,1149897.0,27/10/2006,Luisa
2494,2495,11/06/2006,Piso,Venta,Girona,98.0,918652.0,,
2495,2496,11/06/2006,Piso,Venta,Barcelona,149.0,701492.0,02/11/2006,Carmen
2496,2497,11/06/2006,Local,Alquiler,Tarragona,133.0,936187.0,10/02/2007,Pedro
2497,2498,11/06/2006,Piso,Alquiler,Barcelona,126.0,1102500.0,13/10/2006,Pedro
2498,2499,11/06/2006,Local,Alquiler,Lleida,275.0,1443750.0,,
2502,2503,13/06/2006,Parking,Venta,Girona,282.0,2717634.0,30/11/2006,Pedro
2503,2504,13/06/2006,Local,Venta,Barcelona,245.0,2090340.0,,
2505,2506,15/06/2006,Local,Alquiler,Girona,161.0,1027180.0,17/10/2006,María
2508,2509,16/06/2006,Industrial,Alquiler,Tarragona,164.0,1166860.0,07/05/2007,Joaquín
2510,2511,16/06/2006,Parking,Alquiler,Lleida,83.0,797215.0,11/10/2006,Pedro
2511,2512,16/06/2006,Piso,Venta,Tarragona,280.0,2384480.0,01/01/2007,Pedro
2513,2514,17/06/2006,Industrial,Venta,Lleida,134.0,1083256.0,05/01/2007,Jesús
2514,2515,17/06/2006,Local,Alquiler,Lleida,245.0,2030805.0,11/12/2006,María
2516,2517,18/06/2006,Local,Alquiler,Girona,297.0,2162160.0,28/12/2006,Jesús
2521,2522,21/06/2006,Local,Alquiler,Girona,97.0,620218.0,02/02/2007,Jesús
